Site,Year,Month,Day,Time24H,RecordingQuality,DisturbanceType,ANAME,HYVER,LICLA,LICAT,LIPAL,LIPIP,LISEP,LISYL,PSMAC-TRI,PSCRU,fileName
N-lisiere,2021,6,29,2100,moderate,human,0,0,2,0,0,0,0,0,0,0,S4A16346_20210629_210000.wav
N-lisiere,2021,6,30,100,moderate,human,0,0,3,0,0,0,0,0,0,0,S4A16346_20210630_010000.wav
N-lisiere,2021,7,6,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20210706_150000.wav
N-lisiere,2021,7,6,2100,good,human,0,0,2,0,0,0,0,0,0,0,S4A16346_20210706_210000.wav
N-lisiere,2021,7,7,100,moderate,human,0,0,3,0,0,0,0,0,0,0,S4A16346_20210707_010000.wav
N-lisiere,2021,7,12,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16346_20210712_150000.wav
N-lisiere,2021,7,12,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16346_20210712_210000.wav
N-lisiere,2021,7,13,100,good,none,0,0,3,0,0,0,0,0,0,0,S4A16346_20210713_010000.wav
P-lisiere,2021,5,25,1400,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16419_20210525_140000.wav
P-lisiere,2021,5,25,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16419_20210525_150000.wav
P-lisiere,2021,5,25,2100,moderate,wind,0,2,0,0,0,0,0,0,0,0,S4A16419_20210525_210000.wav
P-lisiere,2021,5,26,100,moderate,wind,0,2,0,0,0,0,0,0,0,0,S4A16419_20210526_010000.wav
P-lisiere,2021,6,1,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16419_20210601_150000.wav
P-lisiere,2021,6,1,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16419_20210601_210000.wav
P-lisiere,2021,6,2,100,good,none,0,2,0,1,0,0,0,0,0,0,S4A16419_20210602_010000.wav
P-lisiere,2021,6,8,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16419_20210608_150000.wav
P-lisiere,2021,6,8,2100,moderate,wind,0,2,1,0,0,0,0,0,0,0,S4A16419_20210608_210000.wav
P-lisiere,2021,6,9,100,moderate,wind,0,0,2,0,0,0,0,0,0,0,S4A16419_20210609_010000.wav
P-lisiere,2021,6,15,1500,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16419_20210615_150000.wav
P-lisiere,2021,6,15,2100,moderate,rain,0,2,0,0,0,0,0,0,0,0,S4A16419_20210615_210000.wav
P-lisiere,2021,6,16,100,bad,rain et wind,0,0,1,0,0,0,0,0,0,0,S4A16419_20210616_010000.wav
P-lisiere,2021,6,22,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16419_20210622_150000.wav
P-lisiere,2021,6,22,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16419_20210622_210000.wav
P-lisiere,2021,6,23,100,good,none,0,0,1,1,0,0,0,0,0,0,S4A16419_20210623_010000.wav
P-lisiere,2021,6,29,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16419_20210629_150000.wav
P-lisiere,2021,6,29,2100,moderate,human,0,1,2,0,0,0,0,0,0,0,S4A16419_20210629_210000.wav
P-lisiere,2021,6,30,100,good,none,0,0,3,2,0,0,0,0,0,0,S4A16419_20210630_010000.wav
P-lisiere,2021,7,6,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16419_20210706_150000.wav
P-lisiere,2021,7,6,2100,moderate,human,0,2,1,0,0,0,0,0,0,0,S4A16419_20210706_210000.wav
P-lisiere,2021,7,7,100,moderate,rain,0,0,2,1,0,0,0,0,0,0,S4A16419_20210707_010000.wav
P-lisiere,2021,7,13,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16419_20210713_150000.wav
P-lisiere,2021,7,13,2100,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16419_20210713_210000.wav
P-lisiere,2021,7,14,100,moderate,wind,0,2,0,0,0,0,0,0,0,0,S4A16419_20210714_010000.wav
Q-lisiere,2021,5,25,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20210525_150000.wav
Q-lisiere,2021,5,25,2100,moderate,wind,0,2,0,0,0,0,0,0,0,0,S4A16302_20210525_210000.wav
Q-lisiere,2021,5,26,100,moderate,wind,0,2,0,0,0,0,0,0,0,0,S4A16302_20210526_010000.wav
Q-lisiere,2021,6,1,1500,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16302_20210601_150000.wav
Q-lisiere,2021,6,1,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16302_20210601_210000.wav
Q-lisiere,2021,6,2,100,good,none,0,0,1,2,0,0,0,0,0,0,S4A16302_20210602_010000.wav
Q-lisiere,2021,6,8,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20210608_150000.wav
Q-lisiere,2021,6,8,2100,moderate,wind,0,3,1,0,0,0,0,0,0,0,S4A16302_20210608_210000.wav
Q-lisiere,2021,6,9,100,moderate,wind,0,0,2,0,0,0,0,0,0,0,S4A16302_20210609_010000.wav
Q-lisiere,2021,6,15,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20210615_150000.wav
Q-lisiere,2021,6,15,2100,moderate,rain,0,2,0,0,0,0,0,0,0,0,S4A16302_20210615_210000.wav
Q-lisiere,2021,6,16,100,moderate,wind,0,1,1,1,0,0,0,0,0,0,S4A16302_20210616_010000.wav
Q-lisiere,2021,6,22,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16302_20210622_150000.wav
Q-lisiere,2021,6,22,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16302_20210622_210000.wav
Q-lisiere,2021,6,23,100,good,wind,0,0,2,1,0,0,0,0,0,0,S4A16302_20210623_010000.wav
Q-lisiere,2021,6,29,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20210629_150000.wav
Q-lisiere,2021,6,29,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16302_20210629_210000.wav
Q-lisiere,2021,6,30,100,good,wind,0,0,3,2,0,0,0,0,0,0,S4A16302_20210630_010000.wav
Q-lisiere,2021,7,6,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20210706_150000.wav
Q-lisiere,2021,7,6,2100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16302_20210706_210000.wav
Q-lisiere,2021,7,7,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20210707_010000.wav
Q-lisiere,2021,7,13,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20210712_150000.wav
Q-lisiere,2021,7,13,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20210712_210000.wav
Q-lisiere,2021,7,14,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20210713_010000.wav
W-lisiere,2021,6,1,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20210601_150000.wav
W-lisiere,2021,6,1,2100,moderate,human,0,2,1,0,0,0,0,0,0,2,S4A16389_20210601_210000.wav
W-lisiere,2021,6,2,100,good,none,0,0,2,0,0,0,0,0,0,1,S4A16389_20210602_010000.wav
W-lisiere,2021,6,8,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16405_20210608_150000.wav
W-lisiere,2021,6,8,2100,good,human,0,2,0,0,0,0,0,0,0,0,S4A16405_20210608_210000.wav
W-lisiere,2021,6,9,100,moderate,wind,0,2,0,0,0,0,0,0,0,0,S4A16405_20210609_010000.wav
W-lisiere,2021,6,15,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16405_20210615_150000.wav
W-lisiere,2021,6,15,2100,moderate,rain,0,2,0,0,0,0,0,0,0,0,S4A16405_20210615_210000.wav
W-lisiere,2021,6,16,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20210616_010000.wav
W-lisiere,2021,6,22,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16405_20210622_150000.wav
W-lisiere,2021,6,22,2100,moderate,human,0,0,0,0,0,1,0,0,0,0,S4A16405_20210622_210000.wav
W-lisiere,2021,6,23,100,moderate,wind,0,0,0,1,0,0,0,0,0,0,S4A16405_20210623_010000.wav
W-lisiere,2021,6,29,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16405_20210629_150000.wav
W-lisiere,2021,6,29,2100,good,none,0,2,0,0,0,0,0,0,0,0,S4A16405_20210629_210000.wav
W-lisiere,2021,6,30,100,good,none,0,0,1,1,0,0,0,0,0,0,S4A16405_20210630_010000.wav
W-lisiere,2021,7,6,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16405_20210706_150000.wav
W-lisiere,2021,7,6,2100,good,none,0,2,0,0,0,0,0,0,0,0,S4A16405_20210706_210000.wav
W-lisiere,2021,7,7,100,good,wind,0,0,2,0,0,0,0,0,0,0,S4A16405_20210707_010000.wav
W-lisiere,2021,7,12,1500,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16405_20210712_150000.wav
W-lisiere,2021,7,12,2100,moderate,wind et human,0,2,0,0,0,0,0,0,0,0,S4A16405_20210712_210000.wav
W-lisiere,2021,7,13,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16405_20210713_010000.wav
X-foret,2021,6,4,1400,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16340_20210604_140000.wav
X-foret,2021,6,4,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16340_20210604_150000.wav
X-foret,2021,6,4,2100,moderate,human,1,0,0,0,0,0,0,0,0,0,S4A16340_20210604_210000.wav
X-foret,2021,6,5,100,moderate,wind,0,0,0,2,0,0,0,0,0,0,S4A16340_20210605_010000.wav
X-foret,2021,6,8,1500,moderate,wind,0,0,0,1,0,0,0,0,0,0,S4A16340_20210608_150000.wav
X-foret,2021,6,8,2100,good,wind,0,0,0,0,0,0,0,0,0,0,S4A16340_20210608_210000.wav
X-foret,2021,6,9,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16340_20210609_010000.wav
X-foret,2021,6,15,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16340_20210615_150000.wav
X-foret,2021,6,15,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16340_20210615_210000.wav
X-foret,2021,6,16,100,moderate,rain,0,0,0,0,0,0,0,0,0,1,S4A16340_20210616_010000.wav
X-foret,2021,6,22,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16340_20210622_150000.wav
X-foret,2021,6,22,2100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16340_20210622_210000.wav
X-foret,2021,6,23,100,good,none,0,0,0,1,0,0,0,0,0,0,S4A16340_20210623_010000.wav
X-foret,2021,6,29,1500,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16340_20210629_150000.wav
X-foret,2021,6,29,2100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16340_20210629_210000.wav
X-foret,2021,6,30,100,moderate,wind,0,0,1,2,0,0,0,0,0,0,S4A16340_20210630_010000.wav
X-foret,2021,7,6,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16340_20210706_150000.wav
X-foret,2021,7,6,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16340_20210706_210000.wav
X-foret,2021,7,7,100,moderate,wind,0,2,1,1,0,0,0,0,0,0,S4A16340_20210707_010000.wav
X-foret,2021,7,12,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16340_20210712_150000.wav
X-foret,2021,7,12,2100,good,human,0,0,2,0,0,0,0,0,0,0,S4A16340_20210712_210000.wav
X-foret,2021,7,13,100,good,human,0,0,2,0,0,0,0,0,0,0,S4A16340_20210713_010000.wav
Y-lisiere,2021,6,3,1400,moderate,wind,0,1,0,0,0,0,0,0,0,0,S4A16332_20210603_140000.wav
Y-lisiere,2021,6,3,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20210603_150000.wav
Y-lisiere,2021,6,3,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20210603_210000.wav
Y-lisiere,2021,6,4,100,moderate,wind,1,0,0,1,0,0,0,0,0,0,S4A16332_20210603_010000.wav
Y-lisiere,2021,6,8,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20210608_150000.wav
Y-lisiere,2021,6,8,2100,moderate,wind,0,0,0,1,0,0,0,0,0,0,S4A16332_20210608_210000.wav
Y-lisiere,2021,6,9,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20210609_010000.wav
Y-lisiere,2021,6,15,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20210615_150000.wav
Y-lisiere,2021,6,15,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16332_20210615_210000.wav
Y-lisiere,2021,6,16,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20210616_010000.wav
Y-lisiere,2021,6,22,1500,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16332_20210622_150000.wav
Y-lisiere,2021,6,22,2100,good,wind,0,0,0,0,0,0,0,0,0,0,S4A16332_20210622_210000.wav
Y-lisiere,2021,6,23,100,good,wind,0,0,0,1,0,0,0,0,0,0,S4A16332_20210623_010000.wav
Y-lisiere,2021,6,29,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20210629_150000.wav
Y-lisiere,2021,6,29,2100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20210629_210000.wav
Y-lisiere,2021,6,30,100,good,none,0,0,1,2,0,0,0,0,0,0,S4A16332_20210630_010000.wav
Y-lisiere,2021,7,6,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20210706_150000.wav
Y-lisiere,2021,7,6,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16332_20210706_210000.wav
Y-lisiere,2021,7,7,100,moderate,wind,0,0,2,0,0,0,0,0,0,0,S4A16332_20210707_010000.wav
Y-lisiere,2021,7,12,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20210712_150000.wav
Y-lisiere,2021,7,12,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16332_20210712_210000.wav
Y-lisiere,2021,7,13,100,good,human,0,0,1,0,0,0,0,0,0,0,S4A16332_20210713_010000.wav
Z-lisiere,2021,6,3,1400,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20210603_140000.wav
Z-lisiere,2021,6,3,1500,good,none,0,0,0,0,0,0,0,0,0,0,S4A16397_20210603_150000.wav
Z-lisiere,2021,6,3,2100,good,rain,0,2,0,0,0,0,0,0,0,0,S4A16397_20210603_210000.wav
Z-lisiere,2021,6,4,100,moderate,wind,1,0,0,1,0,0,0,0,0,0,S4A16397_20210604_010000.wav
Z-lisiere,2021,6,8,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20210608_150000.wav
Z-lisiere,2021,6,8,2100,good,wind,0,1,0,0,0,0,0,0,0,0,S4A16397_20210608_210000.wav
Z-lisiere,2021,6,9,100,moderate,wind,0,2,0,1,0,0,0,0,0,0,S4A16397_20210609_010000.wav
Z-lisiere,2021,6,15,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20210615_150000.wav
Z-lisiere,2021,6,15,2100,moderate,human,2,2,0,0,0,0,0,0,0,0,S4A16397_20210615_210000.wav
Z-lisiere,2021,6,16,100,moderate,wind et human,2,0,1,0,0,0,0,0,0,0,S4A16397_20210616_010000.wav
Z-lisiere,2021,6,22,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20210622_150000.wav
Z-lisiere,2021,6,22,2100,good,human,0,2,0,0,0,0,0,0,0,0,S4A16397_20210622_210000.wav
Z-lisiere,2021,6,23,100,moderate,human,0,0,0,1,0,0,0,0,0,0,S4A16397_20210623_010000.wav
Z-lisiere,2021,6,29,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20210629_150000.wav
Z-lisiere,2021,6,29,2100,good,none,0,2,0,0,0,0,0,0,0,0,S4A16397_20210629_210000.wav
Z-lisiere,2021,6,30,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16397_20210630_010000.wav
Z-lisiere,2021,7,6,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20210706_150000.wav
Z-lisiere,2021,7,6,2100,good,human,0,2,1,0,0,0,0,0,0,0,S4A16397_20210706_210000.wav
Z-lisiere,2021,7,7,100,good,none,0,2,1,0,0,0,0,0,0,0,S4A16397_20210707_010000.wav
Z-lisiere,2021,7,12,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20210712_150000.wav
Z-lisiere,2021,7,12,2100,good,none,0,2,1,0,0,0,0,0,0,0,S4A16397_20210712_210000.wav
Z-lisiere,2021,7,13,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16397_20210713_010000.wav
C-foret,2022,4,19,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220419_150000.wav
C-foret,2022,4,19,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220419_210000.wav
C-foret,2022,4,20,100,moderate,rain et human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220420_010000.wav
C-foret,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220426_150000.wav
C-foret,2022,4,26,2100,moderate,human,0,0,0,0,0,0,0,0,0,3,S4A16334_20220426_210000.wav
C-foret,2022,4,27,100,moderate,rain,0,0,0,0,0,0,0,0,0,2,S4A16334_20220427_010000.wav
C-foret,2022,5,3,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220503_150000.wav
C-foret,2022,5,3,2100,moderate,human,0,0,0,0,0,0,0,0,0,1,S4A16334_20220503_210000.wav
C-foret,2022,5,4,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16334_20220504_010000.wav
C-foret,2022,5,10,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220510_150000.wav
C-foret,2022,5,10,2100,moderate,human,3,0,0,0,0,0,0,0,0,2,S4A16334_20220510_210000.wav
C-foret,2022,5,11,100,good,none,3,0,0,0,0,0,0,0,0,1,S4A16334_20220511_010000.wav
C-foret,2022,5,17,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220517_150000.wav
C-foret,2022,5,17,2100,moderate,human et wind,0,0,0,0,0,0,0,0,0,3,S4A16334_20220517_210000.wav
C-foret,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,2,S4A16334_20220518_010000.wav
C-foret,2022,5,24,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220524_150000.wav
C-foret,2022,5,24,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220524_210000.wav
C-foret,2022,5,25,100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16334_20220525_010000.wav
C-foret,2022,5,31,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220531_150000.wav
C-foret,2022,5,31,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220531_210000.wav
C-foret,2022,6,1,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220601_010000.wav
C-foret,2022,6,7,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220607_150000.wav
C-foret,2022,6,7,2100,bad,rain et wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220607_210000.wav
C-foret,2022,6,8,100,bad,rain et wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220608_010000.wav
C-foret,2022,6,14,1500,good,none,0,0,0,0,0,0,0,0,0,0,S4A16334_20220614_150000.wav
C-foret,2022,6,14,2100,good,human,0,3,0,0,0,0,0,0,0,0,S4A16334_20220614_210000.wav
C-foret,2022,6,15,100,good,none,0,0,0,0,0,0,0,0,0,1,S4A16334_20220615_010000.wav
C-foret,2022,6,21,1500,good,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220621_150000.wav
C-foret,2022,6,21,2100,moderate,wind et rain,0,1,0,0,0,0,0,0,0,0,S4A16334_20220621_210000.wav
C-foret,2022,6,22,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220622_010000.wav
C-foret,2022,6,28,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220628_150000.wav
C-foret,2022,6,28,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16334_20220628_210000.wav
C-foret,2022,6,29,100,good,none,0,0,1,1,0,0,0,0,0,0,S4A16334_20220628_010000.wav
C-foret,2022,7,5,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220705_150000.wav
C-foret,2022,7,5,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16334_20220705_210000.wav
C-foret,2022,7,6,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16334_20220706_010000.wav
C-foret,2022,7,12,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220712_150000.wav
C-foret,2022,7,12,2100,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220712_210000.wav
C-foret,2022,7,13,100,moderate,human,0,0,0,1,0,0,0,0,0,0,S4A16334_20220713_010000.wav
C-foret,2022,7,19,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220719_150000.wav
C-foret,2022,7,19,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220719_210000.wav
C-foret,2022,7,20,100,good,none,0,0,2,1,0,0,0,0,0,0,S4A16334_20220720_010000.wav
C-foret,2022,7,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16334_20220726_150000.wav
C-foret,2022,7,26,2100,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16334_20220726_210000.wav
C-foret,2022,7,27,100,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16334_20220727_010000.wav
C-lisiere,2022,4,19,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220419_150000.wav
C-lisiere,2022,4,19,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220419_210000.wav
C-lisiere,2022,4,20,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16397_20220420_010000.wav
C-lisiere,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220426_150000.wav
C-lisiere,2022,4,26,2100,moderate,human,0,0,0,0,0,0,0,0,0,3,S4A16397_20220426_210000.wav
C-lisiere,2022,4,27,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16397_20220427_010000.wav
C-lisiere,2022,5,3,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20220503_150000.wav
C-lisiere,2022,5,3,2100,moderate,human,3,0,0,0,0,0,0,0,0,0,S4A16397_20220503_210000.wav
C-lisiere,2022,5,4,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16397_20220504_010000.wav
C-lisiere,2022,5,10,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220510_150000.wav
C-lisiere,2022,5,10,2100,moderate,human,3,0,0,0,0,0,0,0,0,0,S4A16397_20220510_210000.wav
C-lisiere,2022,5,11,100,good,none,3,0,0,0,0,0,0,0,0,0,S4A16397_20220511_010000.wav
C-lisiere,2022,5,17,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220517_150000.wav
C-lisiere,2022,5,17,2100,moderate,human,0,0,0,0,0,0,0,0,0,1,S4A16397_20220517_210000.wav
C-lisiere,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16397_20220518_010000.wav
C-lisiere,2022,5,24,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220524_150000.wav
C-lisiere,2022,5,24,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220524_210000.wav
C-lisiere,2022,5,25,100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16397_20220525_010000.wav
C-lisiere,2022,5,31,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20220531_150000.wav
C-lisiere,2022,5,31,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220531_210000.wav
C-lisiere,2022,6,1,100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16397_20220601_010000.wav
C-lisiere,2022,6,7,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20220607_150000.wav
C-lisiere,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16397_20220607_210000.wav
C-lisiere,2022,6,8,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20220608_010000.wav
C-lisiere,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220614_150000.wav
C-lisiere,2022,6,14,2100,good,human,0,1,0,0,0,0,0,0,0,0,S4A16397_20220614_210000.wav
C-lisiere,2022,6,15,100,moderate,human,0,1,0,0,0,0,0,0,0,0,S4A16397_20220615_010000.wav
C-lisiere,2022,6,21,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220621_150000.wav
C-lisiere,2022,6,21,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20220621_210000.wav
C-lisiere,2022,6,22,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20220622_010000.wav
C-lisiere,2022,6,28,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220628_150000.wav
C-lisiere,2022,6,28,2100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220628_210000.wav
C-lisiere,2022,6,29,100,good,wind,0,0,0,1,0,0,0,0,0,0,S4A16397_20220629_010000.wav
C-lisiere,2022,7,5,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20220705_150000.wav
C-lisiere,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16397_20220705_210000.wav
C-lisiere,2022,7,6,100,moderate,rain et human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220706_010000.wav
C-lisiere,2022,7,12,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220712_150000.wav
C-lisiere,2022,7,12,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20220712_210000.wav
C-lisiere,2022,7,13,100,moderate,wind,0,0,0,1,0,0,0,0,0,0,S4A16397_20220713_010000.wav
C-lisiere,2022,7,19,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220719_150000.wav
C-lisiere,2022,7,19,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220719_210000.wav
C-lisiere,2022,7,20,100,good,wind,0,0,2,1,0,0,0,0,0,0,S4A16397_20220720_010000.wav
C-lisiere,2022,7,26,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16397_20220726_150000.wav
C-lisiere,2022,7,26,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220726_210000.wav
C-lisiere,2022,7,27,100,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16397_20220727_010000.wav
E-foret,2022,4,20,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220420_150000.wav
E-foret,2022,4,20,2100,good,human,0,0,0,0,0,0,0,1,0,2,S4A16328_20220420_210000.wav
E-foret,2022,4,21,100,good,none,0,0,0,0,0,1,0,0,0,2,S4A16328_20220421_010000.wav
