"Site","Year","Month","Day","Time24H","RecordingQuality","DisturbanceType","ANAME","HYVER","LICLA","LICAT","LIPAL","LIPIP","LISEP","LISYL","PSMACTRI","PSCRU","fileName","jour_julien"
"C-foret",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210601_150000.wav",151
"C-foret",2021,6,1,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16426_20210601_210000.wav",151
"C-foret",2021,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210602_000000.wav",152
"C-foret",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210608_150000.wav",158
"C-foret",2021,6,8,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210608_210000.wav",158
"C-foret",2021,6,9,0,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210609_000000.wav",159
"C-foret",2021,6,15,1500,3,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210615_150000.wav",165
"C-foret",2021,6,15,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16426_20210615_210000.wav",165
"C-foret",2021,6,16,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210616_010000.wav",166
"C-foret",2021,6,22,1500,3,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210622_150000.wav",172
"C-foret",2021,6,22,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210622_210000.wav",172
"C-foret",2021,6,23,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210623_010000.wav",173
"C-foret",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210629_150000.wav",179
"C-foret",2021,6,29,2100,3,2,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210629_210000.wav",179
"C-foret",2021,6,30,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16426_20210630_010000.wav",180
"C-foret",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210706_150000.wav",186
"C-foret",2021,7,6,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16426_20210706_210000.wav",186
"C-foret",2021,7,7,100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16426_20210707_010000.wav",187
"C-lisiere",2021,6,1,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210601_150000.wav",151
"C-lisiere",2021,6,1,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210601_210000.wav",151
"C-lisiere",2021,6,2,0,1,2,0,2,0,0,0,0,0,0,0,0,"S4A16291_20210602_000000.wav",152
"C-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210608_150000.wav",158
"C-lisiere",2021,6,8,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210608_210000.wav",158
"C-lisiere",2021,6,9,100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210609_010000.wav",159
"C-lisiere",2021,6,15,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210615_150000.wav",165
"C-lisiere",2021,6,15,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16291_20210615_210000.wav",165
"C-lisiere",2021,6,16,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16291_20210616_010000.wav",166
"C-lisiere",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210622_150000.wav",172
"C-lisiere",2021,6,22,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210622_210000.wav",172
"C-lisiere",2021,6,23,100,2,2,0,1,0,0,0,0,0,0,0,0,"S4A16291_20210623_010000.wav",173
"C-lisiere",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210629_150000.wav",179
"C-lisiere",2021,6,29,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210629_210000.wav",179
"C-lisiere",2021,6,30,100,3,1,0,2,0,0,0,0,0,0,0,0,"S4A16291_20210630_010000.wav",180
"C-lisiere",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16291_20210706_150000.wav",186
"C-lisiere",2021,7,6,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16291_20210706_210000.wav",186
"C-lisiere",2021,7,7,100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16291_20210707_010000.wav",187
"E-foret",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210601_150000.wav",151
"E-foret",2021,6,1,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210601_210000.wav",151
"E-foret",2021,6,2,100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210602_010000.wav",152
"E-foret",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210608_150000.wav",158
"E-foret",2021,6,8,2100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210608_210000.wav",158
"E-foret",2021,6,9,100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210609_010000.wav",159
"E-foret",2021,6,15,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210615_150000.wav",165
"E-foret",2021,6,15,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210615_210000.wav",165
"E-foret",2021,6,16,100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210616_010000.wav",166
"E-foret",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210622_150000.wav",172
"E-foret",2021,6,22,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16385_20210622_210000.wav",172
"E-foret",2021,6,23,100,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16385_20210623_010000.wav",173
"E-foret",2021,6,29,1500,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16385_20210629_150000.wav",179
"E-foret",2021,6,29,2100,3,1,0,0,2,0,0,0,0,0,0,0,"S4A16385_20210629_210000.wav",179
"E-foret",2021,6,30,100,3,1,0,0,2,0,0,0,0,0,0,0,"S4A16385_20210630_010000.wav",180
"E-foret",2021,7,6,1500,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16385_20210706_150000.wav",186
"E-foret",2021,7,6,2100,2,2,0,0,2,0,0,0,0,0,0,0,"S4A16385_20210706_210000.wav",186
"E-foret",2021,7,7,100,3,1,0,0,2,0,0,0,0,0,0,0,"S4A16385_20210707_010000.wav",187
"E-lisiere",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210601_150000.wav",151
"E-lisiere",2021,6,1,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210601_210000.wav",151
"E-lisiere",2021,6,2,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210602_010000.wav",152
"E-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210608_150000.wav",158
"E-lisiere",2021,6,8,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210608_210000.wav",158
"E-lisiere",2021,6,9,100,2,3,0,0,1,0,0,0,0,0,0,0,"S4A16412_20210609_010000.wav",159
"E-lisiere",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210615_150000.wav",165
"E-lisiere",2021,6,15,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210615_210000.wav",165
"E-lisiere",2021,6,16,100,2,2,1,0,0,0,0,0,0,0,0,0,"S4A16412_20210616_010000.wav",166
"E-lisiere",2021,6,22,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210622_150000.wav",172
"E-lisiere",2021,6,22,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210622_210000.wav",172
"E-lisiere",2021,6,23,100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210623_010000.wav",173
"E-lisiere",2021,6,29,1500,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16412_20210629_150000.wav",179
"E-lisiere",2021,6,29,2100,3,1,0,0,1,0,0,0,0,0,0,0,"S4A16412_20210629_210000.wav",179
"E-lisiere",2021,6,30,100,3,1,0,0,2,0,0,0,0,0,0,0,"S4A16412_20210630_010000.wav",180
"E-lisiere",2021,7,6,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16412_20210706_150000.wav",186
"E-lisiere",2021,7,6,2100,3,2,0,0,1,0,0,0,0,0,0,0,"S4A16412_20210706_210000.wav",186
"E-lisiere",2021,7,7,100,2,2,0,0,2,0,0,0,0,0,0,0,"S4A16412_20210707_010000.wav",187
"F-foret",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16377_20210601_150000.wav",151
"F-foret",2021,6,1,2100,3,2,0,2,0,0,0,0,0,0,0,0,"S4A16377_20210601_210000.wav",151
"F-foret",2021,6,2,100,2,2,0,0,2,0,0,0,0,0,0,0,"S4A16377_20210602_010000.wav",152
"F-foret",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16377_20210608_150000.wav",158
"F-foret",2021,6,8,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16377_20210608_210000.wav",158
"F-foret",2021,6,9,100,3,3,1,0,1,0,0,0,0,0,0,0,"S4A16377_20210609_010000.wav",159
"F-foret",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16377_20210615_150000.wav",165
"F-foret",2021,6,15,2100,2,2,0,1,0,0,0,0,0,0,0,0,"S4A16377_20210615_210000.wav",165
"F-foret",2021,6,16,100,2,2,0,3,3,0,0,0,0,0,0,0,"S4A16377_20210616_010000.wav",166
"F-foret",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16377_20210622_150000.wav",172
"F-foret",2021,6,22,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16377_20210622_210000.wav",172
"F-foret",2021,6,23,100,2,2,0,0,2,0,0,0,0,0,0,0,"S4A16377_20210623_010000.wav",173
"F-foret",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16377_20210629_150000.wav",179
"F-foret",2021,6,29,2100,2,2,0,0,2,0,0,0,0,0,0,0,"S4A16377_20210629_210000.wav",179
"F-foret",2021,6,30,100,3,1,0,0,3,0,0,0,0,0,0,0,"S4A16377_20210630_010000.wav",180
"F-foret",2021,7,6,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16377_20210706_150000.wav",186
"F-foret",2021,7,6,2100,3,2,0,0,2,0,0,0,0,0,0,0,"S4A16377_20210706_210000.wav",186
"F-foret",2021,7,7,100,2,2,0,0,3,0,0,0,0,0,0,0,"S4A16377_20210707_010000.wav",187
"F-lisiere",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210601_150000.wav",151
"F-lisiere",2021,6,1,2100,3,3,0,2,0,0,0,0,0,0,0,0,"S4A16382_20210601_210000.wav",151
"F-lisiere",2021,6,2,100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210602_010000.wav",152
"F-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210608_150000.wav",158
"F-lisiere",2021,6,8,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210608_210000.wav",158
"F-lisiere",2021,6,9,100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210609_010000.wav",159
"F-lisiere",2021,6,15,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210615_150000.wav",165
"F-lisiere",2021,6,15,2100,3,2,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210615_210000.wav",165
"F-lisiere",2021,6,16,100,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16382_20210616_010000.wav",166
"F-lisiere",2021,6,22,1500,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210622_150000.wav",172
"F-lisiere",2021,6,22,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210622_210000.wav",172
"F-lisiere",2021,6,23,100,3,1,0,0,2,0,0,0,0,0,0,0,"S4A16382_20210623_010000.wav",173
"F-lisiere",2021,6,29,1500,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16382_20210629_150000.wav",179
"F-lisiere",2021,6,29,2100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210629_210000.wav",179
"F-lisiere",2021,6,30,100,3,3,0,0,2,0,0,0,0,0,0,0,"S4A16382_20210630_010000.wav",180
"F-lisiere",2021,7,6,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16382_20210706_150000.wav",186
"F-lisiere",2021,7,6,2100,3,1,0,0,2,0,0,0,0,0,0,0,"S4A16382_20210706_210000.wav",186
"F-lisiere",2021,7,7,100,2,2,0,0,3,0,0,0,0,0,0,0,"S4A16382_20210707_010000.wav",187
"Francine-3",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210601_150000.wav",151
"Francine-3",2021,6,1,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210601_210000.wav",151
"Francine-3",2021,6,2,100,2,2,0,0,2,2,0,0,0,0,0,0,"S4A16339_20210602_010000.wav",152
"Francine-3",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210608_150000.wav",158
"Francine-3",2021,6,8,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16339_20210608_210000.wav",158
"Francine-3",2021,6,9,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16339_20210609_010000.wav",159
"Francine-3",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210615_150000.wav",165
"Francine-3",2021,6,15,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16339_20210615_210000.wav",165
"Francine-3",2021,6,16,100,2,2,0,3,1,0,0,0,0,0,0,0,"S4A16339_20210616_010000.wav",166
"Francine-3",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210622_150000.wav",172
"Francine-3",2021,6,22,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210622_210000.wav",172
"Francine-3",2021,6,23,100,3,1,0,0,1,1,0,0,0,0,0,0,"S4A16339_20210623_010000.wav",173
"Francine-3",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210629_150000.wav",179
"Francine-3",2021,6,29,2100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210629_210000.wav",179
"Francine-3",2021,6,30,100,3,1,0,0,2,2,0,0,0,0,0,0,"S4A16339_20210630_010000.wav",180
"Francine-3",2021,7,6,1500,3,2,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210706_150000.wav",186
"Francine-3",2021,7,6,2100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16339_20210706_210000.wav",186
"Francine-3",2021,7,7,100,2,2,0,2,0,1,0,0,0,0,0,0,"S4A16339_20210707_010000.wav",187
"G-foret",2021,6,1,1500,3,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210601_150000.wav",151
"G-foret",2021,6,1,2100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210601_210000.wav",151
"G-foret",2021,6,2,100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210602_010000.wav",152
"G-foret",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210608_150000.wav",158
"G-foret",2021,6,8,2100,3,1,0,2,0,0,0,0,0,0,0,0,"S4A16388_20210608_210000.wav",158
"G-foret",2021,6,9,100,3,1,1,0,0,0,0,0,0,0,0,0,"S4A16388_20210609_010000.wav",159
"G-foret",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210615_150000.wav",165
"G-foret",2021,6,15,2100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210615_210000.wav",165
"G-foret",2021,6,16,100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210616_010000.wav",166
"G-foret",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210622_150000.wav",172
"G-foret",2021,6,22,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210622_210000.wav",172
"G-foret",2021,6,23,100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210623_010000.wav",173
"G-foret",2021,6,29,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210629_150000.wav",179
"G-foret",2021,6,29,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210629_210000.wav",179
"G-foret",2021,6,30,100,3,1,0,0,2,0,0,0,0,0,0,0,"S4A16388_20210630_010000.wav",180
"G-foret",2021,7,6,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210706_150000.wav",186
"G-foret",2021,7,6,2100,3,2,0,0,1,0,0,0,0,0,0,0,"S4A16388_20210706_210000.wav",186
"G-foret",2021,7,7,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20210707_010000.wav",187
"G-lisiere",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16427_20210601_150000.wav",151
"G-lisiere",2021,6,1,2100,3,3,0,2,0,0,0,0,0,0,0,0,"S4A16427_20210601_210000.wav",151
"G-lisiere",2021,6,2,100,2,2,0,0,1,1,0,0,0,0,0,0,"S4A16427_20210601_010000.wav",152
"G-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16427_20210608_150000.wav",158
"G-lisiere",2021,6,8,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16427_20210608_210000.wav",158
"G-lisiere",2021,6,9,100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16427_20210609_010000.wav",159
"G-lisiere",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16427_20210615_150000.wav",165
"G-lisiere",2021,6,15,2100,2,2,0,2,1,0,0,0,0,0,0,0,"S4A16427_20210615_210000.wav",165
"G-lisiere",2021,6,16,100,2,2,1,2,2,0,0,0,0,0,0,0,"S4A16427_20210616_010000.wav",166
"G-lisiere",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16427_20210622_150000.wav",172
"G-lisiere",2021,6,22,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16427_20210622_210000.wav",172
"G-lisiere",2021,6,23,100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16427_20210623_010000.wav",173
"G-lisiere",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16427_20210629_150000.wav",179
"G-lisiere",2021,6,29,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16427_20210629_210000.wav",179
"G-lisiere",2021,6,30,100,3,1,0,0,2,1,0,0,0,0,0,0,"S4A16427_20210630_010000.wav",180
"G-lisiere",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16427_20210706_150000.wav",186
"G-lisiere",2021,7,6,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16427_20210706_210000.wav",186
"G-lisiere",2021,7,7,100,2,2,0,2,1,0,0,0,0,0,0,0,"S4A16427_20210707_010000.wav",187
"H-lisiere",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16364_20210601_150000.wav",151
"H-lisiere",2021,6,1,2100,3,3,0,2,0,0,0,0,0,0,0,1,"S4A16364_20210601_210000.wav",151
"H-lisiere",2021,6,2,100,3,1,1,0,0,0,0,0,0,0,0,1,"S4A16364_20210602_010000.wav",152
"H-lisiere",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16364_20210608_150000.wav",158
"H-lisiere",2021,6,8,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16364_20210608_210000.wav",158
"H-lisiere",2021,6,9,100,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16364_20210609_010000.wav",159
"H-lisiere",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16364_20210615_150000.wav",165
"H-lisiere",2021,6,15,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16364_20210615_210000.wav",165
"H-lisiere",2021,6,16,100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16364_20210616_010000.wav",166
"H-lisiere",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16364_20210622_150000.wav",172
"H-lisiere",2021,6,22,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16364_20210622_210000.wav",172
"H-lisiere",2021,6,23,100,3,1,0,0,1,0,0,0,0,0,0,0,"S4A16364_20210623_010000.wav",173
"H-lisiere",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16364_20210629_150000.wav",179
"H-lisiere",2021,6,29,2100,3,3,0,2,1,0,0,0,0,0,0,0,"S4A16364_20210629_210000.wav",179
"H-lisiere",2021,6,30,100,3,1,0,2,3,1,0,0,0,0,0,0,"S4A16364_20210630_010000.wav",180
"H-lisiere",2021,7,6,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16364_20210706_150000.wav",186
"H-lisiere",2021,7,6,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16364_20210706_210000.wav",186
"H-lisiere",2021,7,7,100,2,2,0,0,2,0,0,0,0,0,0,0,"S4A16364_20210707_010000.wav",187
"J-foret",2021,5,27,100,2,2,0,0,1,1,0,0,0,0,0,0,"S4A16366_20210527_010000.wav",146
"J-foret",2021,6,1,1500,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16366_20210601_150000.wav",151
"J-foret",2021,6,1,2100,2,3,0,0,2,0,0,0,0,0,0,0,"S4A16366_20210601_210000.wav",151
"J-foret",2021,6,2,100,3,3,0,0,0,2,0,0,0,0,0,0,"S4A16366_20210602_010000.wav",152
"J-foret",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16366_20210608_150000.wav",158
"J-foret",2021,6,8,2100,2,2,0,0,0,2,0,0,0,0,0,0,"S4A16366_20210608_210000.wav",158
"J-foret",2021,6,9,100,2,2,0,0,0,1,0,0,0,0,0,0,"S4A16366_20210609_010000.wav",159
"J-foret",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16366_20210615_150000.wav",165
"J-foret",2021,6,15,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16366_20210615_210000.wav",165
"J-foret",2021,6,16,100,1,2,0,0,0,0,0,0,0,0,0,2,"S4A16366_20210616_010000.wav",166
"J-foret",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16366_20210622_150000.wav",172
"J-foret",2021,6,22,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16366_20210622_210000.wav",172
"J-foret",2021,6,23,100,3,1,0,0,1,1,0,0,0,0,0,0,"S4A16366_20210623_010000.wav",173
"J-foret",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16366_20210629_150000.wav",179
"J-foret",2021,6,29,2100,2,3,0,0,2,0,0,0,0,0,0,0,"S4A16366_20210629_210000.wav",179
"J-foret",2021,6,30,100,2,2,0,0,2,3,0,0,0,0,0,0,"S4A16366_20210630_010000.wav",180
"J-foret",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16366_20210706_150000.wav",186
"J-foret",2021,7,6,2100,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16366_20210706_210000.wav",186
"J-foret",2021,7,7,100,2,2,0,0,2,2,0,0,0,0,0,0,"S4A16366_20210707_010000.wav",187
"J-lisiere",2021,5,27,100,2,2,0,3,0,0,0,0,0,0,0,0,"S4A16370_20210527_010000.wav",146
"J-lisiere",2021,6,1,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210601_150000.wav",151
"J-lisiere",2021,6,1,2100,3,3,0,2,0,0,0,0,0,0,0,0,"S4A16370_20210601_210000.wav",151
"J-lisiere",2021,6,2,100,3,3,0,0,0,1,0,0,0,0,0,0,"S4A16370_20210602_010000.wav",152
"J-lisiere",2021,6,8,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210608_150000.wav",158
"J-lisiere",2021,6,8,2100,3,1,0,2,0,2,0,0,0,0,0,0,"S4A16370_20210608_210000.wav",158
"J-lisiere",2021,6,9,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210609_010000.wav",159
"J-lisiere",2021,6,10,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210610_150000.wav",160
"J-lisiere",2021,6,10,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210610_210000.wav",160
"J-lisiere",2021,6,11,100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210611_010000.wav",161
"J-lisiere",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210622_150000.wav",172
"J-lisiere",2021,6,22,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210622_210000.wav",172
"J-lisiere",2021,6,23,100,3,1,0,1,0,0,0,0,0,0,0,0,"S4A16370_20210623_010000.wav",173
"J-lisiere",2021,6,29,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210629_150000.wav",179
"J-lisiere",2021,6,29,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16370_20210629_210000.wav",179
"J-lisiere",2021,6,30,100,3,1,0,0,0,2,0,0,0,0,0,0,"S4A16370_20210630_010000.wav",180
"J-lisiere",2021,7,6,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16370_20210706_150000.wav",186
"J-lisiere",2021,7,6,2100,2,2,0,2,0,0,0,0,0,0,0,0,"S4A16370_20210706_210000.wav",186
"J-lisiere",2021,7,7,100,2,2,0,2,1,1,0,0,0,0,0,0,"S4A16370_20210707_010000.wav",187
"K-foret",2021,5,27,100,2,2,0,2,0,1,0,0,0,0,0,0,"S4A16376_20210527_010000.wav",146
"K-foret",2021,5,31,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210531_150000.wav",150
"K-foret",2021,5,31,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210531_210000.wav",150
"K-foret",2021,6,1,100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210601_010000.wav",151
"K-foret",2021,6,8,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210608_150000.wav",158
"K-foret",2021,6,8,2100,2,3,0,0,1,0,0,0,0,0,0,0,"S4A16376_20210608_210000.wav",158
"K-foret",2021,6,9,100,2,3,0,0,1,1,0,0,0,0,0,0,"S4A16376_20210609_010000.wav",159
"K-foret",2021,6,15,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210615_150000.wav",165
"K-foret",2021,6,15,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210615_210000.wav",165
"K-foret",2021,6,16,100,1,2,0,0,1,0,0,0,0,0,0,0,"S4A16376_20210616_010000.wav",166
"K-foret",2021,6,22,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210622_150000.wav",172
"K-foret",2021,6,22,2100,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210622_210000.wav",172
"K-foret",2021,6,23,100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16376_20210623_010000.wav",173
"K-foret",2021,6,29,1500,2,2,0,0,1,0,0,0,0,0,0,0,"S4A16376_20210629_150000.wav",179
